path,blob_sha,mode,type,subsystem,review_method,disposition,finding_ids,notes
tests/unit/test_round_linker_reasons.py,46511a557eb4fbd2187843703ec13e91cbcb0c19,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_round_publisher_autopost_toggle.py,99ca0c3c4c58dff87aed12b8c71d6a7c335f6836,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_round_publisher_helpers.py,48f6feaac0da20d1d8703e61de7b1a68ff0c5654,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_round_publisher_map_scope.py,5e36132982390b8760e0bc3670f5b6b9ef4642da,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_round_publisher_team_grouping.py,a2267494a8791aaf3fc2e531356b47904ae5d998,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_round_publisher_timing_dual.py,223091bdbbb87acd9c53ef2e6fdcef105a668346,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_runtime_health_routes.py,ba16d248cdee8182a9cee3427fcdaf69f62b577a,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_s_effort_service.py,8be9a7189d46f440a77d70da9b4ff050a4b6016a,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_s_effort_session_hook.py,92c7e233265d0b7040a6528666a8169d66db320b,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_schema_inline_drift.py,cfa45a699669244f37d654ca521fb418188646f2,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_season_awards_service.py,415f5c296c942642407245e954d424957526ed7c,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_season_manager.py,6ff9a0d7ed4c69fc0549cdc2d37040bd658fc5c9,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_session_data_service.py,099df02bf0f8f0a8c67b14aeea3ab7306ed873cf,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_session_detail_tmp_dual.py,2070f77c6b61f71141442da1121fbeaf1d632572,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_session_digest_service.py,78faf869e18b237aa1c06f6eb5498e2bc8958b99,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_session_embed_builder_helpers.py,b1056f3335a311be3d26b2c001c959679bd7405b,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_session_embed_builder_timing_dual.py,0ba6dd8761c9c15bdba2281eeaca05140eea640f,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_session_graph_aggression_model.py,9765d8dc500298263555028def9c9e684d9a5a0f,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_session_graph_generator_timing_dual.py,378ae73a62fada823a82e8e6031d93c2cceff903,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_session_matrix_helpers.py,7444b611ffb402cd026c8419115adcd95a1bf159,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_session_matrix_service.py,aebaa51fb63d74a17e17a06174dc188dc9a19c7a,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_session_mvp.py,dd1c97ea65ae9425833e5137f7d9465c16da65e8,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_session_stats_aggregator.py,cf0332fd0b46edde048fbd51d74ab89432fa2e60,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_session_timing_shadow.py,3304a532aeddf79f070d1963120851cabd17c7de,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_session_timing_shadow_service.py,b153953a4c2fede3459cb49373969a26efdaa6d3,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_session_verdicts.py,10f61e4b02e8b9af635dcdb25148857ec7435317,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_session_view_handlers_helpers.py,c22a1b7b15ba8e9bda1000bd5bb1c7a5dd03f3fd,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_signal_connector_helpers.py,8fae0b3b1d943bcf9e49d21b702ae6a787efad04,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_skill_movers.py,01cd13ddc5edda51318f1f56afd6ef302b3b9a74,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_skill_rating_service.py,497b372c459743a2d2708a542bf8ca8e8dad471a,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_ssh_handler_helpers.py,db339ba67921bd12491641996df6cda94c4559f4,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_ssh_monitor_helpers.py,e49d7d6fedb35e8cbf9b0b32a2033105047e1914,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_ssr_service.py,8c62d600621294f2ab414f0593b576313b2294e6,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_stats_calculator.py,64ba10540743a49467ae07a2bc0223c99f7dc785,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_stats_help_embeds.py,bc5b4b4f86b445155c558a9eeca501ee18c74888,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_stats_parser.py,5d510a2cba690ebd9603ae3cf390e5d16fd493ca,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_stats_ready_file_selection.py,ff1c4d76bcf3bcf2b40cbfdda6c928bc2bc3950b,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_stats_ready_race_reorder.py,447edf7c1b94c2b3c852b77d833e07f5a8b1e708,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_stats_ready_soft_fail.py,e7ca6f094774f800bb4b0e67c971a6ae5875a9d0,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_stats_trends_map_distribution.py,574b4476658458d66a9288205b26c0b73ccecefd,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_stopwatch_pair_round.py,fa536b0f09f6b2a202272a6e02c0fd822e1f3fe0,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_stopwatch_pairing.py,907a86939bf8e559b84eaad9b2be35ac58280326,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_stopwatch_scoring_helpers.py,5880cf9c6cebfabd77b3b17d5efc94176bbfe778,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_archetypes.py,0bee6881e5ebf15faa161db4a4fff37a731a812b,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_base_helpers.py,cd0eb26a3a2c2bdc65505c611757464dd3b53d7c,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_baseline.py,a1bf5cccab4968553e9cf3c7377ddd0e48c86a18,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_completeness_endpoint.py,54ff05f69708675cd3444d2badf42d16c0da20a4,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_groups_memo.py,9e4d55d2475a413e3be3fe2caee21ec18266f265,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_kis_atomic.py,30aa2363474ac9e7869f1245534c775ed7dff370,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_kis_reinf_mult.py,66666314b6a9e659c445da1e937aa1fd7ba11ac1,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_kis_score_kill.py,9d53211533bbf4fec36cae5797736ebab6f5d3b3,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_kis_shadow.py,8e53449901b2796f1ce061f11c82703de8daae16,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_loaders.py,140163f9558f5cc4a59eeae5195c28c78b0699b6,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_moments_cache.py,8b88cbf3a19c1b3c2eea3734383a07511ba74508,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_momentum_session.py,39988b83739132462845c5e64429780dce0c0cd3,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_name_fallback.py,b31d1848f621526b9f7bdfc552d380b000fa569d,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_null_round_start_filter.py,d3c93758e958692da97f0fb863047fe1bbd13157,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_pure.py,39bd67dde7f8784d1120d880850bca02edeea370,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_service.py,b20b79e3474475b545f7487020e181e157f2d3e3,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_storytelling_synergy_partial_data.py,eb243e2c53f14e579ed353d7650314da3d64d6e5,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_substitution_detector.py,21ab2e7a0a98403995d58130a8c35047e1ce272a,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_team_manager_helpers.py,3c282288f43dd49dd34aa6cdf3fc46dc82f5e4ae,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_telegram_connector_helpers.py,3756c888dc8bf5437551e7d6dc547e01187f3848,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_timing_comparison_service_side_markers.py,c290577096fee2eeb39757a80339ef183b03fa9c,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_timing_debug_service_session_join.py,d09837844411af98ca00b23a3bd789504b3eee19,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_timing_end_reason_contracts.py,928ddef9c29a5557d529d824e2eaeac5dda0caa7,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_tonight.py,3df4bd5cd8f9b766411853b7b80c24ee86366691,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_ultimate_bot_pool_leak.py,47352197b280db4114647210541132cce1e99e75,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_upload_store_path_safety.py,a36d04fa0f35e38325bf013833fcf9e891706427,100644,text/plain,tests,boundary_only,EXCLUDED_GREATSHOT,,"Excluded feature; only startup, routing, dependency, and build-boundary effects reviewed."
tests/unit/test_upload_validators.py,addfbfd2c922a262c168017a893a8eba1021a111,100644,text/plain,tests,boundary_only,EXCLUDED_GREATSHOT,,"Excluded feature; only startup, routing, dependency, and build-boundary effects reviewed."
tests/unit/test_uploads_csrf.py,ab1ec0b9e1fe3cb5738b67e0b58e0037ff071b1a,100644,text/plain,tests,boundary_only,EXCLUDED_GREATSHOT,,"Excluded feature; only startup, routing, dependency, and build-boundary effects reviewed."
tests/unit/test_useless_defense_deaths.py,b28ae6a1e1df3dbcaf240d3faa630b7d45b33e4b,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_utils_validate_stats_filename.py,4327337a8b5255a49276994af2917fa78c57d55e,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_validate_supastats_session.py,08ef2868bb83e914a38b09a7b82c1e11cc7f3da7,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_weapon_stats_mv.py,842daa73b9521653ecdbfb3b0fe77f8583a4d67b,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_weapon_stats_routes.py,976329c1f6268cbb59375dba086d7bab88cb77e6,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_webhook_event_queue.py,6c42665670a8bd1979323d0000dd26c35c1b1c59,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_webhook_handler_validators.py,583b2f2c91ccf8eaffbb03bcb3de542df4a9d3f2,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_webhook_metadata_edge_cases.py,9064f4df4da6d0a8c7d79622974287eca2c34849,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_webhook_round_metadata_service.py,9d9776e72657f18b7ad22cc1f9c289a8d2b8cbe9,100644,text/x-script.python,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_website_session_helpers.py,f3550e9d63d70f9470d794e54bffee713e8c3831,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_win_contribution_round_key.py,2e00effaa2eaee90d1f1f21916915bffd7c4ba66,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tests/unit/test_ws_client.py,3ed2a40b7c234936fcbdacee855e4705d18ca40a,100644,text/plain,tests,deep_text_review,REVIEWED_TEST,,Reviewed as behavioral evidence; baseline CI result and applicable local subsets checked.
tools/README.md,ceca8f3c081e6f9d819bcd32c47a5bf83fb99229,100644,text/plain,tools,deep_text_review,REVIEWED_SUPPORT,AUD-012,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
tools/__init__.py,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,100644,inode/x-empty,tools,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
tools/backfill_round_canonical_id.py,9349ad34cbdd9540758120c25440405678d70fec,100644,text/x-script.python,tools,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
tools/cleanup_correlation_duplicates.py,34c2c88280fe316296fb367c14d11484cf54ec3c,100644,text/x-script.python,tools,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
tools/pipeline_health_report.py,944014776bc29abf34d3b9324fe0780268607e5d,100644,text/x-script.python,tools,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
tools/regen_schema_dump.sh,85b744b6524a5879060d598e5fee02cbc08b6121,100755,text/x-shellscript,tools,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
tools/schema_postgresql.sql,a0639e924dcdc427c26ff7b13bbf5c5fe18b7187,100644,text/plain,tools,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
tools/simple_bulk_import.py,3923f891563db800371900e742fbf13c05e9d575,100644,text/x-script.python,tools,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
tools/slomix_rcon.py,06971bf7db1e02cd50e7398b1ea8e644ce2ddb95,100644,text/x-script.python,tools,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
tools/stopwatch_scoring.py,18e87182d8a1a7c1716c4c6a19ef9f8fc4e12d7d,100644,text/x-script.python,tools,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
tools/verify_pipeline.py,6558fd568d81d0ed675fd6429aef376351e6c531,100644,text/x-script.python,tools,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
tools/website_sanity_check.py,1c1939de16b9397a2b39eac822a2c8921a420492,100644,text/x-script.python,tools,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
vps_scripts/__init__.py,e7576b8cf00e57895f5ea8c0ae69d8fbbb823178,100644,text/plain,vps_scripts,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
vps_scripts/c0rnp0rn8.lua,0b0ddef3d978dcbfb7d371a8fb575b5663990b44,100644,text/plain,vps_scripts,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
vps_scripts/endstats.lua,32c9ef4e9724703adecd4bea617494f682acb4da,100644,text/plain,vps_scripts,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
vps_scripts/stats_discord_webhook.lua,dedfe77c1f2c4aa3fdc7d7a06368387f27d13fcf,100644,text/plain,vps_scripts,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
vps_scripts/stats_webhook_notify.py,5e90d74f9f218d43cb2ea7983b382cdaa57f8403,100644,text/x-script.python,vps_scripts,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
vps_scripts/team-lock.lua,3c4a7be9395c7dcd9a06606d414c7043054f36eb,100644,text/plain,vps_scripts,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
website/.env.example,13290ec42694ee922fa5e8dfcbe980b1c459f420,100644,text/plain,website,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
website/.gitignore,c5abd5c551d98bc18dec2aba9fa5f71475364a73,100644,text/plain,website,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
website/FRONTEND_UPGRADE_FOUNDATION_2026-03-07.md,31d5e2359fd2da82aa479f8a84c88fd8bc0504e9,100644,text/plain,website,deep_text_review,REVIEWED_SUPPORT,,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
website/README.md,7ba95d5a4980bc26193d0b067c24022b0af553cd,100644,text/plain,website,deep_text_review,REVIEWED_SUPPORT,AUD-012,"Reviewed by inventory, configuration inspection, static checks, or repository hygiene checks."
website/assets/game/classes/allied_covertops.png,fe8511928a9f968d5abe028ebc17368a00889c3b,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/allied_engineer.png,2c70c50a6d0df915cd5578035c7cde5e417a06c3,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/allied_fieldops.png,7ea561abb3d8ab93f648afd2364606d6836c8cdd,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/allied_medic.png,b9d91d25d7c3f0a0b1216487685bd49b8e22a32d,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/allied_soldier.png,e6aeff11a1322b705c03d8876091415f937652ef,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/axis_covertops.png,38949a91d093cb04fd903a67047efccbb2b293a5,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/axis_engineer.png,1b0cb7a3fbc1076046428d7a3f861eeca59533b9,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/axis_fieldops.png,df80f0cf9945b099a2ab8677afacab890b01301d,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/axis_medic.png,9d2a8c6c9b5f7e2f3bae9497750e3571a5a0a583,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/axis_soldier.png,93f4532a367fc7620e752fc2562dc652801a0aba,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/covertops.png,c483e8a483cca76ba7a1399167d0c304c40157cf,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/engineer.png,3892f21217fae69df5f4ba7ab08e1ee8c65016f7,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/fieldops.png,6d797f18d21eb7865d4b671534cb0145eab4640f,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/medic.png,a0cca13e60448fdeb4480799cf09199f41d03273,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/skill_battlesense.png,f08222eeb6042966cbfe949df5887e1ab230f624,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/skill_covertops.png,2a09f93455068ae7e4d12d8ae9b9ea8cac0b70dd,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/skill_engineer.png,f5dd3870b885ed0bc3939c5d1e5e97f2227fb1d4,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/skill_fieldops.png,6597ea4d045d2673b99042c7a2d6e8204fbd6742,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/skill_lightweapons.png,49bd3fbaa7eee178148e6e54ecd34346ca648e7b,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
website/assets/game/classes/skill_medic.png,e962b3cacea41c5685e2557f07e86225a01a97ee,100644,image/png,website,binary_metadata_reference_and_visual_review,REVIEWED_ASSET,,Reviewed by metadata/hash/reference inventory; representative user-facing assets inspected.
